;Station Year Month Day Hour Minute Rainfall
651 2004 7 29 6 15 0.000
651 2004 7 29 6 20 0.000
651 2004 7 29 6 25 0.000
651 2004 7 29 6 30 0.000
651 2004 7 29 6 35 0.000
651 2004 7 29 6 40 0.000
651 2004 7 29 6 45 0.001
651 2004 7 29 6 50 0.000
651 2004 7 29 6 55 0.001
651 2004 7 29 7 0 0.000
651 2004 7 29 7 5 0.000
651 2004 7 29 7 10 0.000
651 2004 7 29 7 15 0.000
651 2004 7 29 7 20 0.001
651 2004 7 29 7 25 0.009
651 2004 7 29 7 30 0.000
651 2004 7 29 7 35 0.000
651 2004 7 29 7 40 0.000
651 2004 7 29 7 45 0.000
651 2004 7 29 7 50 0.000
651 2004 7 29 7 55 0.000
651 2004 7 29 8 0 0.000
651 2004 7 29 8 5 0.000
651 2004 7 29 8 10 0.000
651 2004 7 29 8 15 0.001
651 2004 7 29 8 20 0.001
651 2004 7 29 8 25 0.001
651 2004 7 29 8 30 0.026
651 2004 7 29 8 35 0.011
651 2004 7 29 8 40 0.038
651 2004 7 29 8 45 0.100
651 2004 7 29 8 50 0.039
651 2004 7 29 8 55 0.021
651 2004 7 29 9 0 0.021
651 2004 7 29 9 5 0.007
651 2004 7 29 9 10 0.009
651 2004 7 29 9 15 0.003
651 2004 7 29 9 20 0.002
651 2004 7 29 9 25 0.001
651 2004 7 29 9 30 0.003
651 2004 7 29 9 35 0.000
651 2004 7 29 9 40 0.001
651 2004 7 29 9 45 0.001
651 2004 7 29 9 50 0.006
651 2004 7 29 9 55 0.007
651 2004 7 29 10 0 0.000
651 2004 7 29 10 5 0.000
651 2004 7 29 10 10 0.001
651 2004 7 29 10 15 0.000
651 2004 7 29 10 20 0.000
651 2004 7 29 10 25 0.010
651 2004 7 29 10 30 0.276
651 2004 7 29 10 35 0.134
651 2004 7 29 10 40 0.036
651 2004 7 29 10 45 0.038
651 2004 7 29 10 50 0.041
651 2004 7 29 10 55 0.022
651 2004 7 29 11 0 0.109
651 2004 7 29 11 5 0.232
651 2004 7 29 11 10 0.272
651 2004 7 29 11 15 0.267
651 2004 7 29 11 20 0.234
651 2004 7 29 11 25 0.170
651 2004 7 29 11 30 0.109
651 2004 7 29 11 35 0.071
651 2004 7 29 11 40 0.035
651 2004 7 29 11 45 0.044
651 2004 7 29 11 50 0.030
651 2004 7 29 11 55 0.007
651 2004 7 29 12 0 0.007
651 2004 7 29 12 5 0.006
651 2004 7 29 12 10 0.001
651 2004 7 29 12 15 0.000
651 2004 7 29 12 20 0.000
651 2004 7 29 12 25 0.000
651 2004 7 29 12 30 0.000
651 2004 7 29 12 35 0.000
651 2004 7 29 12 40 0.000
651 2004 7 29 12 45 0.000
651 2004 7 29 12 50 0.000
651 2004 7 29 12 55 0.000
651 2004 7 29 13 0 0.000
651 2004 7 29 13 5 0.000
651 2004 7 29 13 10 0.000
651 2004 7 29 13 15 0.000
651 2004 7 29 13 20 0.000
651 2004 7 29 13 25 0.000
651 2004 7 29 13 30 0.000
651 2004 7 29 13 35 0.000
651 2004 7 29 13 40 0.000
651 2004 7 29 13 45 0.000
651 2004 7 29 13 50 0.000
651 2004 7 29 13 55 0.000
651 2004 7 29 14 0 0.000
652 2004 7 29 5 0 0.000
652 2004 7 29 5 5 0.000
652 2004 7 29 5 10 0.000
652 2004 7 29 5 15 0.000
652 2004 7 29 5 20 0.000
652 2004 7 29 5 25 0.000
652 2004 7 29 5 30 0.000
652 2004 7 29 5 35 0.000
652 2004 7 29 5 40 0.000
652 2004 7 29 5 45 0.000
652 2004 7 29 5 50 0.000
652 2004 7 29 5 55 0.000
652 2004 7 29 6 0 0.000
652 2004 7 29 6 5 0.000
652 2004 7 29 6 10 0.000
652 2004 7 29 6 15 0.000
652 2004 7 29 6 20 0.000
652 2004 7 29 6 25 0.000
652 2004 7 29 6 30 0.000
652 2004 7 29 6 35 0.000
652 2004 7 29 6 40 0.000
652 2004 7 29 6 45 0.001
652 2004 7 29 6 50 0.004
652 2004 7 29 6 55 0.002
652 2004 7 29 7 0 0.007
652 2004 7 29 7 5 0.021
652 2004 7 29 7 10 0.000
652 2004 7 29 7 15 0.000
652 2004 7 29 7 20 0.013
652 2004 7 29 7 25 0.011
652 2004 7 29 7 30 0.018
652 2004 7 29 7 35 0.000
652 2004 7 29 7 40 0.000
652 2004 7 29 7 45 0.000
652 2004 7 29 7 50 0.000
652 2004 7 29 7 55 0.000
652 2004 7 29 8 0 0.000
652 2004 7 29 8 5 0.000
652 2004 7 29 8 10 0.000
652 2004 7 29 8 15 0.001
652 2004 7 29 8 20 0.001
652 2004 7 29 8 25 0.001
652 2004 7 29 8 30 0.027
652 2004 7 29 8 35 0.016
652 2004 7 29 8 40 0.038
652 2004 7 29 8 45 0.100
652 2004 7 29 8 50 0.039
652 2004 7 29 8 55 0.021
652 2004 7 29 9 0 0.021
652 2004 7 29 9 5 0.007
652 2004 7 29 9 10 0.008
652 2004 7 29 9 15 0.000
652 2004 7 29 9 20 0.001
652 2004 7 29 9 25 0.000
652 2004 7 29 9 30 0.001
652 2004 7 29 9 35 0.003
652 2004 7 29 9 40 0.000
652 2004 7 29 9 45 0.000
652 2004 7 29 9 50 0.000
652 2004 7 29 9 55 0.005
652 2004 7 29 10 0 0.010
652 2004 7 29 10 5 0.002
652 2004 7 29 10 10 0.001
652 2004 7 29 10 15 0.001
652 2004 7 29 10 20 0.001
652 2004 7 29 10 25 0.002
652 2004 7 29 10 30 0.121
652 2004 7 29 10 35 0.048
652 2004 7 29 10 40 0.022
652 2004 7 29 10 45 0.012
652 2004 7 29 10 50 0.021
652 2004 7 29 10 55 0.047
652 2004 7 29 11 0 0.111
652 2004 7 29 11 5 0.161
652 2004 7 29 11 10 0.214
652 2004 7 29 11 15 0.254
652 2004 7 29 11 20 0.179
652 2004 7 29 11 25 0.145
652 2004 7 29 11 30 0.113
652 2004 7 29 11 35 0.097
652 2004 7 29 11 40 0.063
652 2004 7 29 11 45 0.041
652 2004 7 29 11 50 0.036
652 2004 7 29 11 55 0.016
652 2004 7 29 12 0 0.010
652 2004 7 29 12 5 0.005
652 2004 7 29 12 10 0.004
652 2004 7 29 12 15 0.002
652 2004 7 29 12 20 0.001
652 2004 7 29 12 25 0.000
652 2004 7 29 12 30 0.000
652 2004 7 29 12 35 0.000
652 2004 7 29 12 40 0.000
652 2004 7 29 12 45 0.000
652 2004 7 29 12 50 0.000
652 2004 7 29 12 55 0.000
652 2004 7 29 13 0 0.000
652 2004 7 29 13 5 0.000
652 2004 7 29 13 10 0.000
652 2004 7 29 13 15 0.000
652 2004 7 29 13 20 0.000
652 2004 7 29 13 25 0.000
652 2004 7 29 13 30 0.000
652 2004 7 29 13 35 0.000
652 2004 7 29 13 40 0.000
652 2004 7 29 13 45 0.000
652 2004 7 29 13 50 0.000
652 2004 7 29 13 55 0.000
652 2004 7 29 14 0 0.000
653 2004 7 29 5 0 0.000
653 2004 7 29 5 5 0.000
653 2004 7 29 5 10 0.000
653 2004 7 29 5 15 0.000
653 2004 7 29 5 20 0.000
653 2004 7 29 5 25 0.000
653 2004 7 29 5 30 0.000
653 2004 7 29 5 35 0.000
653 2004 7 29 5 40 0.000
653 2004 7 29 5 45 0.000
653 2004 7 29 5 50 0.000
653 2004 7 29 5 55 0.000
653 2004 7 29 6 0 0.000
653 2004 7 29 6 5 0.000
653 2004 7 29 6 10 0.000
653 2004 7 29 6 15 0.000
653 2004 7 29 6 20 0.000
653 2004 7 29 6 25 0.000
653 2004 7 29 6 30 0.000
653 2004 7 29 6 35 0.000
653 2004 7 29 6 40 0.004
653 2004 7 29 6 45 0.001
653 2004 7 29 6 50 0.008
653 2004 7 29 6 55 0.019
653 2004 7 29 7 0 0.004
653 2004 7 29 7 5 0.000
653 2004 7 29 7 10 0.000
653 2004 7 29 7 15 0.001
653 2004 7 29 7 20 0.002
653 2004 7 29 7 25 0.002
653 2004 7 29 7 30 0.016
653 2004 7 29 7 35 0.001
653 2004 7 29 7 40 0.000
653 2004 7 29 7 45 0.000
653 2004 7 29 7 50 0.000
653 2004 7 29 7 55 0.000
653 2004 7 29 8 0 0.000
653 2004 7 29 8 5 0.001
653 2004 7 29 8 10 0.000
653 2004 7 29 8 15 0.000
653 2004 7 29 8 20 0.000
653 2004 7 29 8 25 0.009
653 2004 7 29 8 30 0.016
653 2004 7 29 8 35 0.064
653 2004 7 29 8 40 0.061
653 2004 7 29 8 45 0.119
653 2004 7 29 8 50 0.032
653 2004 7 29 8 55 0.003
653 2004 7 29 9 0 0.005
653 2004 7 29 9 5 0.006
653 2004 7 29 9 10 0.002
653 2004 7 29 9 15 0.011
653 2004 7 29 9 20 0.000
653 2004 7 29 9 25 0.000
653 2004 7 29 9 30 0.001
653 2004 7 29 9 35 0.003
653 2004 7 29 9 40 0.000
653 2004 7 29 9 45 0.000
653 2004 7 29 9 50 0.000
653 2004 7 29 9 55 0.000
653 2004 7 29 10 0 0.010
653 2004 7 29 10 5 0.002
653 2004 7 29 10 10 0.001
653 2004 7 29 10 15 0.001
653 2004 7 29 10 20 0.001
653 2004 7 29 10 25 0.002
653 2004 7 29 10 30 0.013
653 2004 7 29 10 35 0.048
653 2004 7 29 10 40 0.022
653 2004 7 29 10 45 0.011
653 2004 7 29 10 50 0.012
653 2004 7 29 10 55 0.047
653 2004 7 29 11 0 0.111
653 2004 7 29 11 5 0.166
653 2004 7 29 11 10 0.251
653 2004 7 29 11 15 0.254
653 2004 7 29 11 20 0.179
653 2004 7 29 11 25 0.170
653 2004 7 29 11 30 0.253
653 2004 7 29 11 35 0.154
653 2004 7 29 11 40 0.070
653 2004 7 29 11 45 0.060
653 2004 7 29 11 50 0.041
653 2004 7 29 11 55 0.026
653 2004 7 29 12 0 0.010
653 2004 7 29 12 5 0.005
653 2004 7 29 12 10 0.004
653 2004 7 29 12 15 0.002
653 2004 7 29 12 20 0.001
653 2004 7 29 12 25 0.000
653 2004 7 29 12 30 0.000
653 2004 7 29 12 35 0.000
653 2004 7 29 12 40 0.000
653 2004 7 29 12 45 0.000
653 2004 7 29 12 50 0.000
653 2004 7 29 12 55 0.000
653 2004 7 29 13 0 0.000
653 2004 7 29 13 5 0.000
653 2004 7 29 13 10 0.000
653 2004 7 29 13 15 0.000
653 2004 7 29 13 20 0.000
653 2004 7 29 13 25 0.000
653 2004 7 29 13 30 0.000
653 2004 7 29 13 35 0.000
653 2004 7 29 13 40 0.000
653 2004 7 29 13 45 0.000
653 2004 7 29 13 50 0.000
653 2004 7 29 13 55 0.000
653 2004 7 29 14 0 0.000
654 2004 7 29 5 0 0.000
654 2004 7 29 5 5 0.000
654 2004 7 29 5 10 0.000
654 2004 7 29 5 15 0.000
654 2004 7 29 5 20 0.000
654 2004 7 29 5 25 0.000
654 2004 7 29 5 30 0.000
654 2004 7 29 5 35 0.000
654 2004 7 29 5 40 0.000
654 2004 7 29 5 45 0.000
654 2004 7 29 5 50 0.000
654 2004 7 29 5 55 0.000
654 2004 7 29 6 0 0.000
654 2004 7 29 6 5 0.000
654 2004 7 29 6 10 0.000
654 2004 7 29 6 15 0.000
654 2004 7 29 6 20 0.000
654 2004 7 29 6 25 0.000
654 2004 7 29 6 30 0.000
654 2004 7 29 6 35 0.001
654 2004 7 29 6 40 0.001
654 2004 7 29 6 45 0.002
654 2004 7 29 6 50 0.002
654 2004 7 29 6 55 0.001
654 2004 7 29 7 0 0.000
654 2004 7 29 7 5 0.000
654 2004 7 29 7 10 0.001
654 2004 7 29 7 15 0.003
654 2004 7 29 7 20 0.001
654 2004 7 29 7 25 0.000
654 2004 7 29 7 30 0.000
654 2004 7 29 7 35 0.000
654 2004 7 29 7 40 0.000
654 2004 7 29 7 45 0.000
654 2004 7 29 7 50 0.000
654 2004 7 29 7 55 0.000
654 2004 7 29 8 0 0.000
654 2004 7 29 8 5 0.000
654 2004 7 29 8 10 0.000
654 2004 7 29 8 15 0.000
654 2004 7 29 8 20 0.007
654 2004 7 29 8 25 0.030
654 2004 7 29 8 30 0.040
654 2004 7 29 8 35 0.054
654 2004 7 29 8 40 0.084
654 2004 7 29 8 45 0.054
654 2004 7 29 8 50 0.089
654 2004 7 29 8 55 0.130
654 2004 7 29 9 0 0.009
654 2004 7 29 9 5 0.089
654 2004 7 29 9 10 0.034
654 2004 7 29 9 15 0.015
654 2004 7 29 9 20 0.047
654 2004 7 29 9 25 0.007
654 2004 7 29 9 30 0.000
654 2004 7 29 9 35 0.001
654 2004 7 29 9 40 0.000
654 2004 7 29 9 45 0.000
654 2004 7 29 9 50 0.000
654 2004 7 29 9 55 0.000
654 2004 7 29 10 0 0.008
654 2004 7 29 10 5 0.005
654 2004 7 29 10 10 0.001
654 2004 7 29 10 15 0.002
654 2004 7 29 10 20 0.001
654 2004 7 29 10 25 0.003
654 2004 7 29 10 30 0.003
654 2004 7 29 10 35 0.010
654 2004 7 29 10 40 0.007
654 2004 7 29 10 45 0.002
654 2004 7 29 10 50 0.003
654 2004 7 29 10 55 0.030
654 2004 7 29 11 0 0.068
654 2004 7 29 11 5 0.217
654 2004 7 29 11 10 0.182
654 2004 7 29 11 15 0.174
654 2004 7 29 11 20 0.187
654 2004 7 29 11 25 0.140
654 2004 7 29 11 30 0.224
654 2004 7 29 11 35 0.190
654 2004 7 29 11 40 0.089
654 2004 7 29 11 45 0.063
654 2004 7 29 11 50 0.036
654 2004 7 29 11 55 0.022
654 2004 7 29 12 0 0.011
654 2004 7 29 12 5 0.005
654 2004 7 29 12 10 0.003
654 2004 7 29 12 15 0.002
654 2004 7 29 12 20 0.000
654 2004 7 29 12 25 0.000
654 2004 7 29 12 30 0.000
654 2004 7 29 12 35 0.000
654 2004 7 29 12 40 0.000
654 2004 7 29 12 45 0.000
654 2004 7 29 12 50 0.000
654 2004 7 29 12 55 0.000
654 2004 7 29 13 0 0.000
654 2004 7 29 13 5 0.000
654 2004 7 29 13 10 0.000
654 2004 7 29 13 15 0.000
654 2004 7 29 13 20 0.000
654 2004 7 29 13 25 0.000
654 2004 7 29 13 30 0.000
654 2004 7 29 13 35 0.000
654 2004 7 29 13 40 0.000
654 2004 7 29 13 45 0.000
654 2004 7 29 13 50 0.000
654 2004 7 29 13 55 0.000
654 2004 7 29 14 0 0.000
655 2004 7 29 5 0 0.000
655 2004 7 29 5 5 0.000
655 2004 7 29 5 10 0.000
655 2004 7 29 5 15 0.000
655 2004 7 29 5 20 0.000
655 2004 7 29 5 25 0.000
655 2004 7 29 5 30 0.000
655 2004 7 29 5 35 0.000
655 2004 7 29 5 40 0.000
655 2004 7 29 5 45 0.000
655 2004 7 29 5 50 0.000
655 2004 7 29 5 55 0.000
655 2004 7 29 6 0 0.000
655 2004 7 29 6 5 0.000
655 2004 7 29 6 10 0.000
655 2004 7 29 6 15 0.000
655 2004 7 29 6 20 0.000
655 2004 7 29 6 25 0.000
655 2004 7 29 6 30 0.000
655 2004 7 29 6 35 0.001
655 2004 7 29 6 40 0.001
655 2004 7 29 6 45 0.002
655 2004 7 29 6 50 0.002
655 2004 7 29 6 55 0.001
655 2004 7 29 7 0 0.000
655 2004 7 29 7 5 0.000
655 2004 7 29 7 10 0.001
655 2004 7 29 7 15 0.003
655 2004 7 29 7 20 0.001
655 2004 7 29 7 25 0.007
655 2004 7 29 7 30 0.000
655 2004 7 29 7 35 0.000
655 2004 7 29 7 40 0.000
655 2004 7 29 7 45 0.000
655 2004 7 29 7 50 0.000
655 2004 7 29 7 55 0.000
655 2004 7 29 8 0 0.000
655 2004 7 29 8 5 0.000
655 2004 7 29 8 10 0.000
655 2004 7 29 8 15 0.000
655 2004 7 29 8 20 0.001
655 2004 7 29 8 25 0.001
655 2004 7 29 8 30 0.040
655 2004 7 29 8 35 0.051
655 2004 7 29 8 40 0.019
655 2004 7 29 8 45 0.054
655 2004 7 29 8 50 0.089
655 2004 7 29 8 55 0.150
655 2004 7 29 9 0 0.104
655 2004 7 29 9 5 0.089
655 2004 7 29 9 10 0.034
655 2004 7 29 9 15 0.016
655 2004 7 29 9 20 0.081
655 2004 7 29 9 25 0.003
655 2004 7 29 9 30 0.000
655 2004 7 29 9 35 0.001
655 2004 7 29 9 40 0.001
655 2004 7 29 9 45 0.000
655 2004 7 29 9 50 0.000
655 2004 7 29 9 55 0.001
655 2004 7 29 10 0 0.002
655 2004 7 29 10 5 0.005
655 2004 7 29 10 10 0.005
655 2004 7 29 10 15 0.003
655 2004 7 29 10 20 0.008
655 2004 7 29 10 25 0.004
655 2004 7 29 10 30 0.002
655 2004 7 29 10 35 0.001
655 2004 7 29 10 40 0.001
655 2004 7 29 10 45 0.003
655 2004 7 29 10 50 0.003
655 2004 7 29 10 55 0.027
655 2004 7 29 11 0 0.021
655 2004 7 29 11 5 0.074
655 2004 7 29 11 10 0.120
655 2004 7 29 11 15 0.070
655 2004 7 29 11 20 0.158
655 2004 7 29 11 25 0.176
655 2004 7 29 11 30 0.139
655 2004 7 29 11 35 0.127
655 2004 7 29 11 40 0.074
655 2004 7 29 11 45 0.031
655 2004 7 29 11 50 0.010
655 2004 7 29 11 55 0.008
655 2004 7 29 12 0 0.007
655 2004 7 29 12 5 0.002
655 2004 7 29 12 10 0.002
655 2004 7 29 12 15 0.001
655 2004 7 29 12 20 0.000
655 2004 7 29 12 25 0.000
655 2004 7 29 12 30 0.000
655 2004 7 29 12 35 0.000
655 2004 7 29 12 40 0.000
655 2004 7 29 12 45 0.000
655 2004 7 29 12 50 0.000
655 2004 7 29 12 55 0.000
655 2004 7 29 13 0 0.000
655 2004 7 29 13 5 0.000
655 2004 7 29 13 10 0.000
655 2004 7 29 13 15 0.000
655 2004 7 29 13 20 0.000
655 2004 7 29 13 25 0.000
655 2004 7 29 13 30 0.000
655 2004 7 29 13 35 0.000
655 2004 7 29 13 40 0.000
655 2004 7 29 13 45 0.000
655 2004 7 29 13 50 0.000
655 2004 7 29 13 55 0.000
655 2004 7 29 14 0 0.000
656 2004 7 29 5 0 0.000
656 2004 7 29 5 5 0.000
656 2004 7 29 5 10 0.000
656 2004 7 29 5 15 0.000
656 2004 7 29 5 20 0.000
656 2004 7 29 5 25 0.000
656 2004 7 29 5 30 0.000
656 2004 7 29 5 35 0.000
656 2004 7 29 5 40 0.000
656 2004 7 29 5 45 0.000
656 2004 7 29 5 50 0.000
656 2004 7 29 5 55 0.000
656 2004 7 29 6 0 0.000
656 2004 7 29 6 5 0.000
656 2004 7 29 6 10 0.000
656 2004 7 29 6 15 0.000
656 2004 7 29 6 20 0.000
656 2004 7 29 6 25 0.000
656 2004 7 29 6 30 0.000
656 2004 7 29 6 35 0.000
656 2004 7 29 6 40 0.001
656 2004 7 29 6 45 0.001
656 2004 7 29 6 50 0.000
656 2004 7 29 6 55 0.000
656 2004 7 29 7 0 0.000
656 2004 7 29 7 5 0.000
656 2004 7 29 7 10 0.000
656 2004 7 29 7 15 0.002
656 2004 7 29 7 20 0.001
656 2004 7 29 7 25 0.000
656 2004 7 29 7 30 0.000
656 2004 7 29 7 35 0.000
656 2004 7 29 7 40 0.000
656 2004 7 29 7 45 0.000
656 2004 7 29 7 50 0.000
656 2004 7 29 7 55 0.000
656 2004 7 29 8 0 0.000
656 2004 7 29 8 5 0.000
656 2004 7 29 8 10 0.003
656 2004 7 29 8 15 0.003
656 2004 7 29 8 20 0.001
656 2004 7 29 8 25 0.002
656 2004 7 29 8 30 0.025
656 2004 7 29 8 35 0.029
656 2004 7 29 8 40 0.017
656 2004 7 29 8 45 0.142
656 2004 7 29 8 50 0.036
656 2004 7 29 8 55 0.203
656 2004 7 29 9 0 0.157
656 2004 7 29 9 5 0.011
656 2004 7 29 9 10 0.006
656 2004 7 29 9 15 0.009
656 2004 7 29 9 20 0.008
656 2004 7 29 9 25 0.004
656 2004 7 29 9 30 0.006
656 2004 7 29 9 35 0.000
656 2004 7 29 9 40 0.001
656 2004 7 29 9 45 0.000
656 2004 7 29 9 50 0.000
656 2004 7 29 9 55 0.000
656 2004 7 29 10 0 0.002
656 2004 7 29 10 5 0.003
656 2004 7 29 10 10 0.005
656 2004 7 29 10 15 0.003
656 2004 7 29 10 20 0.007
656 2004 7 29 10 25 0.002
656 2004 7 29 10 30 0.003
656 2004 7 29 10 35 0.001
656 2004 7 29 10 40 0.001
656 2004 7 29 10 45 0.003
656 2004 7 29 10 50 0.002
656 2004 7 29 10 55 0.002
656 2004 7 29 11 0 0.001
656 2004 7 29 11 5 0.021
656 2004 7 29 11 10 0.120
656 2004 7 29 11 15 0.070
656 2004 7 29 11 20 0.158
656 2004 7 29 11 25 0.176
656 2004 7 29 11 30 0.139
656 2004 7 29 11 35 0.127
656 2004 7 29 11 40 0.074
656 2004 7 29 11 45 0.042
656 2004 7 29 11 50 0.033
656 2004 7 29 11 55 0.008
656 2004 7 29 12 0 0.007
656 2004 7 29 12 5 0.002
656 2004 7 29 12 10 0.002
656 2004 7 29 12 15 0.001
656 2004 7 29 12 20 0.000
656 2004 7 29 12 25 0.000
656 2004 7 29 12 30 0.000
656 2004 7 29 12 35 0.000
656 2004 7 29 12 40 0.000
656 2004 7 29 12 45 0.000
656 2004 7 29 12 50 0.000
656 2004 7 29 12 55 0.000
656 2004 7 29 13 0 0.000
656 2004 7 29 13 5 0.000
656 2004 7 29 13 10 0.000
656 2004 7 29 13 15 0.000
656 2004 7 29 13 20 0.000
656 2004 7 29 13 25 0.000
656 2004 7 29 13 30 0.000
656 2004 7 29 13 35 0.000
656 2004 7 29 13 40 0.000
656 2004 7 29 13 45 0.000
656 2004 7 29 13 50 0.000
656 2004 7 29 13 55 0.000
656 2004 7 29 14 0 0.000
657 2004 7 29 5 0 0.000
657 2004 7 29 5 5 0.000
657 2004 7 29 5 10 0.000
657 2004 7 29 5 15 0.000
657 2004 7 29 5 20 0.000
657 2004 7 29 5 25 0.000
657 2004 7 29 5 30 0.000
657 2004 7 29 5 35 0.000
657 2004 7 29 5 40 0.000
657 2004 7 29 5 45 0.000
657 2004 7 29 5 50 0.000
657 2004 7 29 5 55 0.000
657 2004 7 29 6 0 0.000
657 2004 7 29 6 5 0.000
657 2004 7 29 6 10 0.000
657 2004 7 29 6 15 0.000
657 2004 7 29 6 20 0.000
657 2004 7 29 6 25 0.000
657 2004 7 29 6 30 0.000
657 2004 7 29 6 35 0.000
657 2004 7 29 6 40 0.000
657 2004 7 29 6 45 0.000
657 2004 7 29 6 50 0.000
657 2004 7 29 6 55 0.000
657 2004 7 29 7 0 0.000
657 2004 7 29 7 5 0.000
657 2004 7 29 7 10 0.000
657 2004 7 29 7 15 0.000
657 2004 7 29 7 20 0.001
657 2004 7 29 7 25 0.000
657 2004 7 29 7 30 0.000
657 2004 7 29 7 35 0.000
657 2004 7 29 7 40 0.000
657 2004 7 29 7 45 0.000
657 2004 7 29 7 50 0.000
657 2004 7 29 7 55 0.000
657 2004 7 29 8 0 0.000
657 2004 7 29 8 5 0.000
657 2004 7 29 8 10 0.000
657 2004 7 29 8 15 0.003
657 2004 7 29 8 20 0.007
657 2004 7 29 8 25 0.018
657 2004 7 29 8 30 0.064
657 2004 7 29 8 35 0.044
657 2004 7 29 8 40 0.049
657 2004 7 29 8 45 0.053
657 2004 7 29 8 50 0.051
657 2004 7 29 8 55 0.021
657 2004 7 29 9 0 0.032
657 2004 7 29 9 5 0.021
657 2004 7 29 9 10 0.111
657 2004 7 29 9 15 0.006
657 2004 7 29 9 20 0.003
657 2004 7 29 9 25 0.002
657 2004 7 29 9 30 0.002
657 2004 7 29 9 35 0.000
657 2004 7 29 9 40 0.001
657 2004 7 29 9 45 0.002
657 2004 7 29 9 50 0.000
657 2004 7 29 9 55 0.000
657 2004 7 29 10 0 0.000
657 2004 7 29 10 5 0.003
657 2004 7 29 10 10 0.003
657 2004 7 29 10 15 0.001
657 2004 7 29 10 20 0.002
657 2004 7 29 10 25 0.002
657 2004 7 29 10 30 0.001
657 2004 7 29 10 35 0.001
657 2004 7 29 10 40 0.000
657 2004 7 29 10 45 0.000
657 2004 7 29 10 50 0.002
657 2004 7 29 10 55 0.001
657 2004 7 29 11 0 0.001
657 2004 7 29 11 5 0.034
657 2004 7 29 11 10 0.006
657 2004 7 29 11 15 0.007
657 2004 7 29 11 20 0.022
657 2004 7 29 11 25 0.182
657 2004 7 29 11 30 0.138
657 2004 7 29 11 35 0.046
657 2004 7 29 11 40 0.018
657 2004 7 29 11 45 0.027
657 2004 7 29 11 50 0.027
657 2004 7 29 11 55 0.007
657 2004 7 29 12 0 0.003
657 2004 7 29 12 5 0.002
657 2004 7 29 12 10 0.003
657 2004 7 29 12 15 0.002
657 2004 7 29 12 20 0.000
657 2004 7 29 12 25 0.000
657 2004 7 29 12 30 0.000
657 2004 7 29 12 35 0.000
657 2004 7 29 12 40 0.000
657 2004 7 29 12 45 0.000
657 2004 7 29 12 50 0.000
657 2004 7 29 12 55 0.000
657 2004 7 29 13 0 0.000
657 2004 7 29 13 5 0.000
657 2004 7 29 13 10 0.000
657 2004 7 29 13 15 0.000
657 2004 7 29 13 20 0.000
657 2004 7 29 13 25 0.000
657 2004 7 29 13 30 0.000
657 2004 7 29 13 35 0.000
657 2004 7 29 13 40 0.000
657 2004 7 29 13 45 0.000
657 2004 7 29 13 50 0.000
657 2004 7 29 13 55 0.000
657 2004 7 29 14 0 0.000
658 2004 7 29 5 0 0.000
658 2004 7 29 5 5 0.000
658 2004 7 29 5 10 0.000
658 2004 7 29 5 15 0.000
658 2004 7 29 5 20 0.000
658 2004 7 29 5 25 0.000
658 2004 7 29 5 30 0.000
658 2004 7 29 5 35 0.000
658 2004 7 29 5 40 0.000
658 2004 7 29 5 45 0.000
658 2004 7 29 5 50 0.000
658 2004 7 29 5 55 0.000
658 2004 7 29 6 0 0.000
658 2004 7 29 6 5 0.000
658 2004 7 29 6 10 0.000
658 2004 7 29 6 15 0.000
658 2004 7 29 6 20 0.000
658 2004 7 29 6 25 0.000
658 2004 7 29 6 30 0.000
658 2004 7 29 6 35 0.000
658 2004 7 29 6 40 0.000
658 2004 7 29 6 45 0.000
658 2004 7 29 6 50 0.000
658 2004 7 29 6 55 0.000
658 2004 7 29 7 0 0.000
658 2004 7 29 7 5 0.000
658 2004 7 29 7 10 0.000
658 2004 7 29 7 15 0.000
658 2004 7 29 7 20 0.000
658 2004 7 29 7 25 0.001
658 2004 7 29 7 30 0.000
658 2004 7 29 7 35 0.000
658 2004 7 29 7 40 0.000
658 2004 7 29 7 45 0.000
658 2004 7 29 7 50 0.000
658 2004 7 29 7 55 0.000
658 2004 7 29 8 0 0.000
658 2004 7 29 8 5 0.000
658 2004 7 29 8 10 0.001
658 2004 7 29 8 15 0.003
658 2004 7 29 8 20 0.017
658 2004 7 29 8 25 0.022
658 2004 7 29 8 30 0.013
658 2004 7 29 8 35 0.027
658 2004 7 29 8 40 0.023
658 2004 7 29 8 45 0.041
658 2004 7 29 8 50 0.010
658 2004 7 29 8 55 0.082
658 2004 7 29 9 0 0.197
658 2004 7 29 9 5 0.557
658 2004 7 29 9 10 0.994
658 2004 7 29 9 15 0.361
658 2004 7 29 9 20 0.003
658 2004 7 29 9 25 0.013
658 2004 7 29 9 30 0.000
658 2004 7 29 9 35 0.000
658 2004 7 29 9 40 0.000
658 2004 7 29 9 45 0.000
658 2004 7 29 9 50 0.000
658 2004 7 29 9 55 0.000
658 2004 7 29 10 0 0.000
658 2004 7 29 10 5 0.001
658 2004 7 29 10 10 0.001
658 2004 7 29 10 15 0.001
658 2004 7 29 10 20 0.001
658 2004 7 29 10 25 0.001
658 2004 7 29 10 30 0.001
658 2004 7 29 10 35 0.002
658 2004 7 29 10 40 0.001
658 2004 7 29 10 45 0.001
658 2004 7 29 10 50 0.000
658 2004 7 29 10 55 0.001
658 2004 7 29 11 0 0.002
658 2004 7 29 11 5 0.008
