RG_BWC11	2009	12	25	18	55	0.0012
RG_BWC11	2009	12	25	19	5	0.0094
RG_BWC11	2009	12	25	19	15	0.0012
RG_BWC11	2009	12	25	19	40	0.0094
RG_BWC11	2009	12	25	20	20	0.0006
RG_BWC11	2009	12	25	20	30	0.0094
RG_BWC11	2009	12	25	20	50	0.0006
RG_BWC11	2009	12	25	21	0	0.0094
RG_BWC11	2009	12	25	21	30	0.0094
RG_BWC11	2009	12	25	21	40	0.0006
RG_BWC11	2009	12	25	22	25	0.0094
RG_BWC11	2009	12	25	23	0	0.01
RG_BWC11	2009	12	26	0	30	0.0094
RG_BWC11	2009	12	26	1	55	0.0106
RG_BWC11	2009	12	26	3	45	0.0012
RG_BWC11	2009	12	31	1	45	0.0094
RG_BWC11	2009	12	31	2	0	0.0006
RG_BWC11	2009	12	31	2	25	0.0094
RG_BWC11	2009	12	31	3	0	0.0094
RG_BWC11	2009	12	31	3	30	0.0094
RG_BWC11	2009	12	31	3	40	0.01
RG_BWC11	2009	12	31	3	45	0.0012
RG_BWC11	2009	12	31	3	50	0.0094
RG_BWC11	2009	12	31	3	55	0.0094
RG_BWC11	2009	12	31	4	5	0.0006
RG_BWC11	2009	12	31	4	10	0.01
RG_BWC11	2009	12	31	4	15	0.0012
RG_BWC11	2009	12	31	4	20	0.0094
RG_BWC11	2009	12	31	4	35	0.0006
RG_BWC11	2009	12	31	4	40	0.0106
RG_BWC11	2009	12	31	4	45	0.0094
RG_BWC11	2009	12	31	5	0	0.0006
RG_BWC11	2009	12	31	5	5	0.0094
RG_BWC11	2009	12	31	5	10	0.0006
RG_BWC11	2009	12	31	6	35	0.0094
RG_BWC11	2009	12	31	9	10	0.0094
RG_BWC11	2009	12	31	9	20	0.0006
RG_BWC11	2009	12	31	9	25	0.0094
RG_BWC11	2009	12	31	9	30	0.0006
RG_BWC11	2009	12	31	9	45	0.0094
RG_BWC11	2009	12	31	9	50	0.0094
RG_BWC11	2009	12	31	9	55	0.0106
RG_BWC11	2009	12	31	10	0	0.0094
RG_BWC11	2009	12	31	10	5	0.0106
RG_BWC11	2009	12	31	10	10	0.0094
RG_BWC11	2009	12	31	10	15	0.0094
RG_BWC11	2009	12	31	10	20	0.0094
RG_BWC11	2009	12	31	10	25	0.0024
RG_BWC11	2009	12	31	10	30	0.0094
